activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
R6709,Z6708,ScaledSynthetic,SEC:LSX:N67C_N67D:WB,SEC:LSX:N67C_N67D:WB,2,2031-01-27,,2
R6801,Z6801,ScaledSynthetic,SEC:LSX:J68B_N68C:EB,SEC:LSX:J68B_N68C:EB,3,2031-01-06,,3
R6802,Z6802,ScaledSynthetic,SEC:LSX:N68C_N68D:WB,SEC:LSX:N68C_N68D:WB,2,2031-01-27,,2
R6803,Z6803,ScaledSynthetic,SEC:LSX:J68A_J68B:EB,SEC:LSX:J68A_J68B:EB,1,2031-02-10,,1
R6804,Z6804,ScaledSynthetic,SEC:LSY:J68B_S68C:WB,SEC:LSY:S68C_S68D:WB,2,2031-02-17,,2
R6805,Z6804,ScaledSynthetic,SEC:LSY:S68C_S68D:WB,SEC:LSY:S68C_S68D:WB,1,2031-03-03,R6804,1
R6806,Z6805,ScaledSynthetic,SEC:LSY:J68A_J68B:EB,SEC:LSY:J68A_J68B:EB,2,2031-03-10,,2
R6807,Z6806,ScaledSynthetic,SEC:LSX:J68B_N68C:WB,SEC:LSX:N68C_N68D:WB,2,2031-03-24,,3
R6808,Z6807,ScaledSynthetic,SEC:LSY:S68C_S68D:EB,SEC:LSY:S68C_S68D:EB,1,2031-04-07,,1
R6809,Z6808,ScaledSynthetic,SEC:LSX:N68C_N68D:WB,SEC:LSX:N68C_N68D:WB,2,2031-01-27,,2
R6901,Z6901,ScaledSynthetic,SEC:LSX:J69B_N69C:EB,SEC:LSX:J69B_N69C:EB,3,2031-01-06,,3
R6902,Z6902,ScaledSynthetic,SEC:LSX:N69C_N69D:WB,SEC:LSX:N69C_N69D:WB,2,2031-01-27,,2
R6903,Z6903,ScaledSynthetic,SEC:LSX:J69A_J69B:EB,SEC:LSX:J69A_J69B:EB,1,2031-02-10,,1
R6904,Z6904,ScaledSynthetic,SEC:LSY:J69B_S69C:WB,SEC:LSY:S69C_S69D:WB,2,2031-02-17,,2
R6905,Z6904,ScaledSynthetic,SEC:LSY:S69C_S69D:WB,SEC:LSY:S69C_S69D:WB,1,2031-03-03,R6904,1
R6906,Z6905,ScaledSynthetic,SEC:LSY:J69A_J69B:EB,SEC:LSY:J69A_J69B:EB,2,2031-03-10,,2
R6907,Z6906,ScaledSynthetic,SEC:LSX:J69B_N69C:WB,SEC:LSX:N69C_N69D:WB,2,2031-03-24,,3
R6908,Z6907,ScaledSynthetic,SEC:LSY:S69C_S69D:EB,SEC:LSY:S69C_S69D:EB,1,2031-04-07,,1
R6909,Z6908,ScaledSynthetic,SEC:LSX:N69C_N69D:WB,SEC:LSX:N69C_N69D:WB,2,2031-01-27,,2
R7001,Z7001,ScaledSynthetic,SEC:LSX:J70B_N70C:EB,SEC:LSX:J70B_N70C:EB,3,2031-01-06,,3
R7002,Z7002,ScaledSynthetic,SEC:LSX:N70C_N70D:WB,SEC:LSX:N70C_N70D:WB,2,2031-01-27,,2
R7003,Z7003,ScaledSynthetic,SEC:LSX:J70A_J70B:EB,SEC:LSX:J70A_J70B:EB,1,2031-02-10,,1
R7004,Z7004,ScaledSynthetic,SEC:LSY:J70B_S70C:WB,SEC:LSY:S70C_S70D:WB,2,2031-02-17,,2
R7005,Z7004,ScaledSynthetic,SEC:LSY:S70C_S70D:WB,SEC:LSY:S70C_S70D:WB,1,2031-03-03,R7004,1
R7006,Z7005,ScaledSynthetic,SEC:LSY:J70A_J70B:EB,SEC:LSY:J70A_J70B:EB,2,2031-03-10,,2
R7007,Z7006,ScaledSynthetic,SEC:LSX:J70B_N70C:WB,SEC:LSX:N70C_N70D:WB,2,2031-03-24,,3
R7008,Z7007,ScaledSynthetic,SEC:LSY:S70C_S70D:EB,SEC:LSY:S70C_S70D:EB,1,2031-04-07,,1
R7009,Z7008,ScaledSynthetic,SEC:LSX:N70C_N70D:WB,SEC:LSX:N70C_N70D:WB,2,2031-01-27,,2
R7101,Z7101,ScaledSynthetic,SEC:LSX:J71B_N71C:EB,SEC:LSX:J71B_N71C:EB,3,2031-01-06,,3
R7102,Z7102,ScaledSynthetic,SEC:LSX:N71C_N71D:WB,SEC:LSX:N71C_N71D:WB,2,2031-01-27,,2
R7103,Z7103,ScaledSynthetic,SEC:LSX:J71A_J71B:EB,SEC:LSX:J71A_J71B:EB,1,2031-02-10,,1
R7104,Z7104,ScaledSynthetic,SEC:LSY:J71B_S71C:WB,SEC:LSY:S71C_S71D:WB,2,2031-02-17,,2
R7105,Z7104,ScaledSynthetic,SEC:LSY:S71C_S71D:WB,SEC:LSY:S71C_S71D:WB,1,2031-03-03,R7104,1
R7106,Z7105,ScaledSynthetic,SEC:LSY:J71A_J71B:EB,SEC:LSY:J71A_J71B:EB,2,2031-03-10,,2
R7107,Z7106,ScaledSynthetic,SEC:LSX:J71B_N71C:WB,SEC:LSX:N71C_N71D:WB,2,2031-03-24,,3
R7108,Z7107,ScaledSynthetic,SEC:LSY:S71C_S71D:EB,SEC:LSY:S71C_S71D:EB,1,2031-04-07,,1
R7109,Z7108,ScaledSynthetic,SEC:LSX:N71C_N71D:WB,SEC:LSX:N71C_N71D:WB,2,2031-01-27,,2
R7201,Z7201,ScaledSynthetic,SEC:LSX:J72B_N72C:EB,SEC:LSX:J72B_N72C:EB,3,2031-01-06,,3
R7202,Z7202,ScaledSynthetic,SEC:LSX:N72C_N72D:WB,SEC:LSX:N72C_N72D:WB,2,2031-01-27,,2
R7203,Z7203,ScaledSynthetic,SEC:LSX:J72A_J72B:EB,SEC:LSX:J72A_J72B:EB,1,2031-02-10,,1
R7204,Z7204,ScaledSynthetic,SEC:LSY:J72B_S72C:WB,SEC:LSY:S72C_S72D:WB,2,2031-02-17,,2
R7205,Z7204,ScaledSynthetic,SEC:LSY:S72C_S72D:WB,SEC:LSY:S72C_S72D:WB,1,2031-03-03,R7204,1
R7206,Z7205,ScaledSynthetic,SEC:LSY:J72A_J72B:EB,SEC:LSY:J72A_J72B:EB,2,2031-03-10,,2
R7207,Z7206,ScaledSynthetic,SEC:LSX:J72B_N72C:WB,SEC:LSX:N72C_N72D:WB,2,2031-03-24,,3
R7208,Z7207,ScaledSynthetic,SEC:LSY:S72C_S72D:EB,SEC:LSY:S72C_S72D:EB,1,2031-04-07,,1
R7209,Z7208,ScaledSynthetic,SEC:LSX:N72C_N72D:WB,SEC:LSX:N72C_N72D:WB,2,2031-01-27,,2
R7301,Z7301,ScaledSynthetic,SEC:LSX:J73B_N73C:EB,SEC:LSX:J73B_N73C:EB,3,2031-01-06,,3
R7302,Z7302,ScaledSynthetic,SEC:LSX:N73C_N73D:WB,SEC:LSX:N73C_N73D:WB,2,2031-01-27,,2
R7303,Z7303,ScaledSynthetic,SEC:LSX:J73A_J73B:EB,SEC:LSX:J73A_J73B:EB,1,2031-02-10,,1
R7304,Z7304,ScaledSynthetic,SEC:LSY:J73B_S73C:WB,SEC:LSY:S73C_S73D:WB,2,2031-02-17,,2
R7305,Z7304,ScaledSynthetic,SEC:LSY:S73C_S73D:WB,SEC:LSY:S73C_S73D:WB,1,2031-03-03,R7304,1
R7306,Z7305,ScaledSynthetic,SEC:LSY:J73A_J73B:EB,SEC:LSY:J73A_J73B:EB,2,2031-03-10,,2
R7307,Z7306,ScaledSynthetic,SEC:LSX:J73B_N73C:WB,SEC:LSX:N73C_N73D:WB,2,2031-03-24,,3
R7308,Z7307,ScaledSynthetic,SEC:LSY:S73C_S73D:EB,SEC:LSY:S73C_S73D:EB,1,2031-04-07,,1
R7309,Z7308,ScaledSynthetic,SEC:LSX:N73C_N73D:WB,SEC:LSX:N73C_N73D:WB,2,2031-01-27,,2
R7401,Z7401,ScaledSynthetic,SEC:LSX:J74B_N74C:EB,SEC:LSX:J74B_N74C:EB,3,2031-01-06,,3
R7402,Z7402,ScaledSynthetic,SEC:LSX:N74C_N74D:WB,SEC:LSX:N74C_N74D:WB,2,2031-01-27,,2
R7403,Z7403,ScaledSynthetic,SEC:LSX:J74A_J74B:EB,SEC:LSX:J74A_J74B:EB,1,2031-02-10,,1
R7404,Z7404,ScaledSynthetic,SEC:LSY:J74B_S74C:WB,SEC:LSY:S74C_S74D:WB,2,2031-02-17,,2
R7405,Z7404,ScaledSynthetic,SEC:LSY:S74C_S74D:WB,SEC:LSY:S74C_S74D:WB,1,2031-03-03,R7404,1
R7406,Z7405,ScaledSynthetic,SEC:LSY:J74A_J74B:EB,SEC:LSY:J74A_J74B:EB,2,2031-03-10,,2
R7407,Z7406,ScaledSynthetic,SEC:LSX:J74B_N74C:WB,SEC:LSX:N74C_N74D:WB,2,2031-03-24,,3
R7408,Z7407,ScaledSynthetic,SEC:LSY:S74C_S74D:EB,SEC:LSY:S74C_S74D:EB,1,2031-04-07,,1
R7409,Z7408,ScaledSynthetic,SEC:LSX:N74C_N74D:WB,SEC:LSX:N74C_N74D:WB,2,2031-01-27,,2
R7501,Z7501,ScaledSynthetic,SEC:LSX:J75B_N75C:EB,SEC:LSX:J75B_N75C:EB,3,2031-01-06,,3
R7502,Z7502,ScaledSynthetic,SEC:LSX:N75C_N75D:WB,SEC:LSX:N75C_N75D:WB,2,2031-01-27,,2
R7503,Z7503,ScaledSynthetic,SEC:LSX:J75A_J75B:EB,SEC:LSX:J75A_J75B:EB,1,2031-02-10,,1
R7504,Z7504,ScaledSynthetic,SEC:LSY:J75B_S75C:WB,SEC:LSY:S75C_S75D:WB,2,2031-02-17,,2
R7505,Z7504,ScaledSynthetic,SEC:LSY:S75C_S75D:WB,SEC:LSY:S75C_S75D:WB,1,2031-03-03,R7504,1
R7506,Z7505,ScaledSynthetic,SEC:LSY:J75A_J75B:EB,SEC:LSY:J75A_J75B:EB,2,2031-03-10,,2
R7507,Z7506,ScaledSynthetic,SEC:LSX:J75B_N75C:WB,SEC:LSX:N75C_N75D:WB,2,2031-03-24,,3
R7508,Z7507,ScaledSynthetic,SEC:LSY:S75C_S75D:EB,SEC:LSY:S75C_S75D:EB,1,2031-04-07,,1
R7509,Z7508,ScaledSynthetic,SEC:LSX:N75C_N75D:WB,SEC:LSX:N75C_N75D:WB,2,2031-01-27,,2
R7601,Z7601,ScaledSynthetic,SEC:LSX:J76B_N76C:EB,SEC:LSX:J76B_N76C:EB,3,2031-01-06,,3
R7602,Z7602,ScaledSynthetic,SEC:LSX:N76C_N76D:WB,SEC:LSX:N76C_N76D:WB,2,2031-01-27,,2
R7603,Z7603,ScaledSynthetic,SEC:LSX:J76A_J76B:EB,SEC:LSX:J76A_J76B:EB,1,2031-02-10,,1
R7604,Z7604,ScaledSynthetic,SEC:LSY:J76B_S76C:WB,SEC:LSY:S76C_S76D:WB,2,2031-02-17,,2
R7605,Z7604,ScaledSynthetic,SEC:LSY:S76C_S76D:WB,SEC:LSY:S76C_S76D:WB,1,2031-03-03,R7604,1
R7606,Z7605,ScaledSynthetic,SEC:LSY:J76A_J76B:EB,SEC:LSY:J76A_J76B:EB,2,2031-03-10,,2
R7607,Z7606,ScaledSynthetic,SEC:LSX:J76B_N76C:WB,SEC:LSX:N76C_N76D:WB,2,2031-03-24,,3
R7608,Z7607,ScaledSynthetic,SEC:LSY:S76C_S76D:EB,SEC:LSY:S76C_S76D:EB,1,2031-04-07,,1
R7609,Z7608,ScaledSynthetic,SEC:LSX:N76C_N76D:WB,SEC:LSX:N76C_N76D:WB,2,2031-01-27,,2
R7701,Z7701,ScaledSynthetic,SEC:LSX:J77B_N77C:EB,SEC:LSX:J77B_N77C:EB,3,2031-01-06,,3
R7702,Z7702,ScaledSynthetic,SEC:LSX:N77C_N77D:WB,SEC:LSX:N77C_N77D:WB,2,2031-01-27,,2
R7703,Z7703,ScaledSynthetic,SEC:LSX:J77A_J77B:EB,SEC:LSX:J77A_J77B:EB,1,2031-02-10,,1
R7704,Z7704,ScaledSynthetic,SEC:LSY:J77B_S77C:WB,SEC:LSY:S77C_S77D:WB,2,2031-02-17,,2
R7705,Z7704,ScaledSynthetic,SEC:LSY:S77C_S77D:WB,SEC:LSY:S77C_S77D:WB,1,2031-03-03,R7704,1
R7706,Z7705,ScaledSynthetic,SEC:LSY:J77A_J77B:EB,SEC:LSY:J77A_J77B:EB,2,2031-03-10,,2
R7707,Z7706,ScaledSynthetic,SEC:LSX:J77B_N77C:WB,SEC:LSX:N77C_N77D:WB,2,2031-03-24,,3
R7708,Z7707,ScaledSynthetic,SEC:LSY:S77C_S77D:EB,SEC:LSY:S77C_S77D:EB,1,2031-04-07,,1
R7709,Z7708,ScaledSynthetic,SEC:LSX:N77C_N77D:WB,SEC:LSX:N77C_N77D:WB,2,2031-01-27,,2
R7801,Z7801,ScaledSynthetic,SEC:LSX:J78B_N78C:EB,SEC:LSX:J78B_N78C:EB,3,2031-01-06,,3
R7802,Z7802,ScaledSynthetic,SEC:LSX:N78C_N78D:WB,SEC:LSX:N78C_N78D:WB,2,2031-01-27,,2
R7803,Z7803,ScaledSynthetic,SEC:LSX:J78A_J78B:EB,SEC:LSX:J78A_J78B:EB,1,2031-02-10,,1
R7804,Z7804,ScaledSynthetic,SEC:LSY:J78B_S78C:WB,SEC:LSY:S78C_S78D:WB,2,2031-02-17,,2
R7805,Z7804,ScaledSynthetic,SEC:LSY:S78C_S78D:WB,SEC:LSY:S78C_S78D:WB,1,2031-03-03,R7804,1
R7806,Z7805,ScaledSynthetic,SEC:LSY:J78A_J78B:EB,SEC:LSY:J78A_J78B:EB,2,2031-03-10,,2
R7807,Z7806,ScaledSynthetic,SEC:LSX:J78B_N78C:WB,SEC:LSX:N78C_N78D:WB,2,2031-03-24,,3
R7808,Z7807,ScaledSynthetic,SEC:LSY:S78C_S78D:EB,SEC:LSY:S78C_S78D:EB,1,2031-04-07,,1
R7809,Z7808,ScaledSynthetic,SEC:LSX:N78C_N78D:WB,SEC:LSX:N78C_N78D:WB,2,2031-01-27,,2
R7901,Z7901,ScaledSynthetic,SEC:LSX:J79B_N79C:EB,SEC:LSX:J79B_N79C:EB,3,2031-01-06,,3
R7902,Z7902,ScaledSynthetic,SEC:LSX:N79C_N79D:WB,SEC:LSX:N79C_N79D:WB,2,2031-01-27,,2
R7903,Z7903,ScaledSynthetic,SEC:LSX:J79A_J79B:EB,SEC:LSX:J79A_J79B:EB,1,2031-02-10,,1
R7904,Z7904,ScaledSynthetic,SEC:LSY:J79B_S79C:WB,SEC:LSY:S79C_S79D:WB,2,2031-02-17,,2
R7905,Z7904,ScaledSynthetic,SEC:LSY:S79C_S79D:WB,SEC:LSY:S79C_S79D:WB,1,2031-03-03,R7904,1
R7906,Z7905,ScaledSynthetic,SEC:LSY:J79A_J79B:EB,SEC:LSY:J79A_J79B:EB,2,2031-03-10,,2
R7907,Z7906,ScaledSynthetic,SEC:LSX:J79B_N79C:WB,SEC:LSX:N79C_N79D:WB,2,2031-03-24,,3
R7908,Z7907,ScaledSynthetic,SEC:LSY:S79C_S79D:EB,SEC:LSY:S79C_S79D:EB,1,2031-04-07,,1
R7909,Z7908,ScaledSynthetic,SEC:LSX:N79C_N79D:WB,SEC:LSX:N79C_N79D:WB,2,2031-01-27,,2
R8001,Z8001,ScaledSynthetic,SEC:LSX:J80B_N80C:EB,SEC:LSX:J80B_N80C:EB,3,2031-01-06,,3
R8002,Z8002,ScaledSynthetic,SEC:LSX:N80C_N80D:WB,SEC:LSX:N80C_N80D:WB,2,2031-01-27,,2
R8003,Z8003,ScaledSynthetic,SEC:LSX:J80A_J80B:EB,SEC:LSX:J80A_J80B:EB,1,2031-02-10,,1
R8004,Z8004,ScaledSynthetic,SEC:LSY:J80B_S80C:WB,SEC:LSY:S80C_S80D:WB,2,2031-02-17,,2
R8005,Z8004,ScaledSynthetic,SEC:LSY:S80C_S80D:WB,SEC:LSY:S80C_S80D:WB,1,2031-03-03,R8004,1
R8006,Z8005,ScaledSynthetic,SEC:LSY:J80A_J80B:EB,SEC:LSY:J80A_J80B:EB,2,2031-03-10,,2
R8007,Z8006,ScaledSynthetic,SEC:LSX:J80B_N80C:WB,SEC:LSX:N80C_N80D:WB,2,2031-03-24,,3
R8008,Z8007,ScaledSynthetic,SEC:LSY:S80C_S80D:EB,SEC:LSY:S80C_S80D:EB,1,2031-04-07,,1
R8009,Z8008,ScaledSynthetic,SEC:LSX:N80C_N80D:WB,SEC:LSX:N80C_N80D:WB,2,2031-01-27,,2
